year,beta_elo,team,position,probability
2024,0.2,セレッソ大阪,10,0.1106
2024,0.2,セレッソ大阪,11,0.0929
2024,0.2,セレッソ大阪,12,0.0738
2024,0.2,セレッソ大阪,13,0.0492
2024,0.2,セレッソ大阪,14,0.027
2024,0.2,セレッソ大阪,15,0.0107
2024,0.2,セレッソ大阪,16,0.0024
2024,0.2,セレッソ大阪,17,0.0005
2024,0.2,セレッソ大阪,18,0.0
2024,0.2,セレッソ大阪,19,0.0
2024,0.2,セレッソ大阪,20,0.0
2024,0.2,ヴィッセル神戸,1,0.0669
2024,0.2,ヴィッセル神戸,2,0.2068
2024,0.2,ヴィッセル神戸,3,0.2358
2024,0.2,ヴィッセル神戸,4,0.2046
2024,0.2,ヴィッセル神戸,5,0.1345
2024,0.2,ヴィッセル神戸,6,0.0765
2024,0.2,ヴィッセル神戸,7,0.0365
2024,0.2,ヴィッセル神戸,8,0.0185
2024,0.2,ヴィッセル神戸,9,0.0109
2024,0.2,ヴィッセル神戸,10,0.0051
2024,0.2,ヴィッセル神戸,11,0.002
2024,0.2,ヴィッセル神戸,12,0.0014
2024,0.2,ヴィッセル神戸,13,0.0005
2024,0.2,ヴィッセル神戸,14,0.0
2024,0.2,ヴィッセル神戸,15,0.0
2024,0.2,ヴィッセル神戸,16,0.0
2024,0.2,ヴィッセル神戸,17,0.0
2024,0.2,ヴィッセル神戸,18,0.0
2024,0.2,ヴィッセル神戸,19,0.0
2024,0.2,ヴィッセル神戸,20,0.0
2024,0.2,京都サンガF.C.,1,0.0
2024,0.2,京都サンガF.C.,2,0.0
2024,0.2,京都サンガF.C.,3,0.0
2024,0.2,京都サンガF.C.,4,0.0
2024,0.2,京都サンガF.C.,5,0.0
2024,0.2,京都サンガF.C.,6,0.0
2024,0.2,京都サンガF.C.,7,0.0
2024,0.2,京都サンガF.C.,8,0.0
2024,0.2,京都サンガF.C.,9,0.0
2024,0.2,京都サンガF.C.,10,0.0
2024,0.2,京都サンガF.C.,11,0.0
2024,0.2,京都サンガF.C.,12,0.0001
2024,0.2,京都サンガF.C.,13,0.0002
2024,0.2,京都サンガF.C.,14,0.0013
2024,0.2,京都サンガF.C.,15,0.0046
2024,0.2,京都サンガF.C.,16,0.0191
2024,0.2,京都サンガF.C.,17,0.0739
2024,0.2,京都サンガF.C.,18,0.2268
2024,0.2,京都サンガF.C.,19,0.472
2024,0.2,京都サンガF.C.,20,0.202
2024,0.2,北海道コンサドーレ札幌,1,0.0
2024,0.2,北海道コンサドーレ札幌,2,0.0
2024,0.2,北海道コンサドーレ札幌,3,0.0
2024,0.2,北海道コンサドーレ札幌,4,0.0
2024,0.2,北海道コンサドーレ札幌,5,0.0
2024,0.2,北海道コンサドーレ札幌,6,0.0
2024,0.2,北海道コンサドーレ札幌,7,0.0
2024,0.2,北海道コンサドーレ札幌,8,0.0
2024,0.2,北海道コンサドーレ札幌,9,0.0
2024,0.2,北海道コンサドーレ札幌,10,0.0
2024,0.2,北海道コンサドーレ札幌,11,0.0
2024,0.2,北海道コンサドーレ札幌,12,0.0
2024,0.2,北海道コンサドーレ札幌,13,0.0
2024,0.2,北海道コンサドーレ札幌,14,0.0
2024,0.2,北海道コンサドーレ札幌,15,0.0005
2024,0.2,北海道コンサドーレ札幌,16,0.0014
2024,0.2,北海道コンサドーレ札幌,17,0.0107
2024,0.2,北海道コンサドーレ札幌,18,0.0607
2024,0.2,北海道コンサドーレ札幌,19,0.2058
2024,0.2,北海道コンサドーレ札幌,20,0.7209
2024,0.2,名古屋グランパス,1,0.0002
2024,0.2,名古屋グランパス,2,0.0013
2024,0.2,名古屋グランパス,3,0.0052
2024,0.2,名古屋グランパス,4,0.0139
2024,0.2,名古屋グランパス,5,0.0334
2024,0.2,名古屋グランパス,6,0.0582
2024,0.2,名古屋グランパス,7,0.0778
2024,0.2,名古屋グランパス,8,0.1044
2024,0.2,名古屋グランパス,9,0.1145
2024,0.2,名古屋グランパス,10,0.1282
2024,0.2,名古屋グランパス,11,0.1294
2024,0.2,名古屋グランパス,12,0.1256
2024,0.2,名古屋グランパス,13,0.0969
2024,0.2,名古屋グランパス,14,0.0656
2024,0.2,名古屋グランパス,15,0.032
2024,0.2,名古屋グランパス,16,0.0111
2024,0.2,名古屋グランパス,17,0.0021
2024,0.2,名古屋グランパス,18,0.0002
2024,0.2,名古屋グランパス,19,0.0
2024,0.2,名古屋グランパス,20,0.0
2024,0.2,川崎フロンターレ,1,0.0
2024,0.2,川崎フロンターレ,2,0.0003
2024,0.2,川崎フロンターレ,3,0.0004
2024,0.2,川崎フロンターレ,4,0.0031
2024,0.2,川崎フロンターレ,5,0.0076
2024,0.2,川崎フロンターレ,6,0.0147
2024,0.2,川崎フロンターレ,7,0.0294
2024,0.2,川崎フロンターレ,8,0.0505
2024,0.2,川崎フロンターレ,9,0.0667
2024,0.2,川崎フロンターレ,10,0.0836
2024,0.2,川崎フロンターレ,11,0.1123
2024,0.2,川崎フロンターレ,12,0.1411
2024,0.2,川崎フロンターレ,13,0.1741
2024,0.2,川崎フロンターレ,14,0.1486
2024,0.2,川崎フロンターレ,15,0.0963
2024,0.2,川崎フロンターレ,16,0.0503
2024,0.2,川崎フロンターレ,17,0.0183
2024,0.2,川崎フロンターレ,18,0.0024
2024,0.2,川崎フロンターレ,19,0.0003
2024,0.2,川崎フロンターレ,20,0.0
2024,0.2,東京ヴェルディ,1,0.0
2024,0.2,東京ヴェルディ,2,0.001
2024,0.2,東京ヴェルディ,3,0.0048
2024,0.2,東京ヴェルディ,4,0.0156
2024,0.2,東京ヴェルディ,5,0.0363
2024,0.2,東京ヴェルディ,6,0.0615
2024,0.2,東京ヴェルディ,7,0.0853
2024,0.2,東京ヴェルディ,8,0.1006
2024,0.2,東京ヴェルディ,9,0.118
2024,0.2,東京ヴェルディ,10,0.1234
2024,0.2,東京ヴェルディ,11,0.1294
2024,0.2,東京ヴェルディ,12,0.1169
2024,0.2,東京ヴェルディ,13,0.0971
2024,0.2,東京ヴェルディ,14,0.0615
2024,0.2,東京ヴェルディ,15,0.0336
2024,0.2,東京ヴェルディ,16,0.0124
2024,0.2,東京ヴェルディ,17,0.0022
2024,0.2,東京ヴェルディ,18,0.0004
2024,0.2,東京ヴェルディ,19,0.0
2024,0.2,東京ヴェルディ,20,0.0
2024,0.2,柏レイソル,1,0.0
2024,0.2,柏レイソル,2,0.0
2024,0.2,柏レイソル,3,0.0
2024,0.2,柏レイソル,4,0.0
2024,0.2,柏レイソル,5,0.0001
2024,0.2,柏レイソル,6,0.0001
2024,0.2,柏レイソル,7,0.0007
2024,0.2,柏レイソル,8,0.0014
2024,0.2,柏レイソル,9,0.0035
2024,0.2,柏レイソル,10,0.0078
2024,0.2,柏レイソル,11,0.0144
2024,0.2,柏レイソル,12,0.0286
2024,0.2,柏レイソル,13,0.054
2024,0.2,柏レイソル,14,0.1099
2024,0.2,柏レイソル,15,0.2002
2024,0.2,柏レイソル,16,0.2802
2024,0.2,柏レイソル,17,0.2027
2024,0.2,柏レイソル,18,0.0773
2024,0.2,柏レイソル,19,0.0172
2024,0.2,柏レイソル,20,0.0019
2024,0.2,横浜Ｆ・マリノス,1,0.0015
2024,0.2,横浜Ｆ・マリノス,2,0.0125
2024,0.2,横浜Ｆ・マリノス,3,0.035
2024,0.2,横浜Ｆ・マリノス,4,0.064
2024,0.2,横浜Ｆ・マリノス,5,0.093
2024,0.2,横浜Ｆ・マリノス,6,0.1421
2024,0.2,横浜Ｆ・マリノス,7,0.1479
2024,0.2,横浜Ｆ・マリノス,8,0.1238
2024,0.2,横浜Ｆ・マリノス,9,0.1035
2024,0.2,横浜Ｆ・マリノス,10,0.0912
2024,0.2,横浜Ｆ・マリノス,11,0.0701
2024,0.2,横浜Ｆ・マリノス,12,0.0521
2024,0.2,横浜Ｆ・マリノス,13,0.0376
2024,0.2,横浜Ｆ・マリノス,14,0.0157
2024,0.2,横浜Ｆ・マリノス,15,0.0072
2024,0.2,横浜Ｆ・マリノス,16,0.0018
2024,0.2,横浜Ｆ・マリノス,17,0.001
2024,0.2,横浜Ｆ・マリノス,18,0.0
2024,0.2,横浜Ｆ・マリノス,19,0.0
2024,0.2,横浜Ｆ・マリノス,20,0.0
2024,0.2,浦和レッズ,1,0.0006
2024,0.2,浦和レッズ,2,0.0021
2024,0.2,浦和レッズ,3,0.0099
2024,0.2,浦和レッズ,4,0.0256
2024,0.2,浦和レッズ,5,0.0491
2024,0.2,浦和レッズ,6,0.0819
2024,0.2,浦和レッズ,7,0.1061
2024,0.2,浦和レッズ,8,0.1203
2024,0.2,浦和レッズ,9,0.1217
2024,0.2,浦和レッズ,10,0.129
2024,0.2,浦和レッズ,11,0.1151
2024,0.2,浦和レッズ,12,0.1
2024,0.2,浦和レッズ,13,0.0716
2024,0.2,浦和レッズ,14,0.042
2024,0.2,浦和レッズ,15,0.0185
2024,0.2,浦和レッズ,16,0.0056
2024,0.2,浦和レッズ,17,0.0009
2024,0.2,浦和レッズ,18,0.0
2024,0.2,浦和レッズ,19,0.0
2024,0.2,浦和レッズ,20,0.0
2024,0.2,湘南ベルマーレ,1,0.0
2024,0.2,湘南ベルマーレ,2,0.0
2024,0.2,湘南ベルマーレ,3,0.0
2024,0.2,湘南ベルマーレ,4,0.0
2024,0.2,湘南ベルマーレ,5,0.0
2024,0.2,湘南ベルマーレ,6,0.0
2024,0.2,湘南ベルマーレ,7,0.0
2024,0.2,湘南ベルマーレ,8,0.0
2024,0.2,湘南ベルマーレ,9,0.0
2024,0.2,湘南ベルマーレ,10,0.0
2024,0.2,湘南ベルマーレ,11,0.0004
2024,0.2,湘南ベルマーレ,12,0.0011
2024,0.2,湘南ベルマーレ,13,0.0036
2024,0.2,湘南ベルマーレ,14,0.0096
2024,0.2,湘南ベルマーレ,15,0.0311
2024,0.2,湘南ベルマーレ,16,0.0802
2024,0.2,湘南ベルマーレ,17,0.1952
2024,0.2,湘南ベルマーレ,18,0.3868
2024,0.2,湘南ベルマーレ,19,0.2286
2024,0.2,湘南ベルマーレ,20,0.0634
2024,0.2,鹿島アントラーズ,1,0.1557
2024,0.2,鹿島アントラーズ,2,0.3396
2024,0.2,鹿島アントラーズ,3,0.2271
2024,0.2,鹿島アントラーズ,4,0.1361
2024,0.2,鹿島アントラーズ,5,0.074
2024,0.2,鹿島アントラーズ,6,0.038
2024,0.2,鹿島アントラーズ,7,0.0166
2024,0.2,鹿島アントラーズ,8,0.0065
2024,0.2,鹿島アントラーズ,9,0.0043
2024,0.2,鹿島アントラーズ,10,0.0012
2024,0.2,鹿島アントラーズ,11,0.0006
2024,0.2,鹿島アントラーズ,12,0.0002
2024,0.2,鹿島アントラーズ,13,0.0
2024,0.2,鹿島アントラーズ,14,0.0001
2024,0.2,鹿島アントラーズ,15,0.0
2024,0.2,鹿島アントラーズ,16,0.0
2024,0.2,鹿島アントラーズ,17,0.0
2024,0.2,鹿島アントラーズ,18,0.0
2024,0.2,鹿島アントラーズ,19,0.0
2024,0.2,鹿島アントラーズ,20,0.0
2024,0.2,ＦＣ東京,1,0.0013
2024,0.2,ＦＣ東京,2,0.0065
2024,0.2,ＦＣ東京,3,0.0223
2024,0.2,ＦＣ東京,4,0.0482
2024,0.2,ＦＣ東京,5,0.0803
2024,0.2,ＦＣ東京,6,0.1215
2024,0.2,ＦＣ東京,7,0.1347
2024,0.2,ＦＣ東京,8,0.1327
2024,0.2,ＦＣ東京,9,0.1205
2024,0.2,ＦＣ東京,10,0.1019
2024,0.2,ＦＣ東京,11,0.0893
2024,0.2,ＦＣ東京,12,0.0716
2024,0.2,ＦＣ東京,13,0.0398
2024,0.2,ＦＣ東京,14,0.0204
2024,0.2,ＦＣ東京,15,0.0063
2024,0.2,ＦＣ東京,16,0.0024
2024,0.2,ＦＣ東京,17,0.0003
2024,0.2,ＦＣ東京,18,0.0
2024,0.2,ＦＣ東京,19,0.0
2024,0.2,ＦＣ東京,20,0.0
2024,0.2,ＦＣ町田ゼルビア,1,0.7073
2024,0.2,ＦＣ町田ゼルビア,2,0.1858
2024,0.2,ＦＣ町田ゼルビア,3,0.0655
2024,0.2,ＦＣ町田ゼルビア,4,0.0263
2024,0.2,ＦＣ町田ゼルビア,5,0.0112
2024,0.2,ＦＣ町田ゼルビア,6,0.0028
2024,0.2,ＦＣ町田ゼルビア,7,0.0008
2024,0.2,ＦＣ町田ゼルビア,8,0.0001
2024,0.2,ＦＣ町田ゼルビア,9,0.0002
2024,0.2,ＦＣ町田ゼルビア,10,0.0
2024,0.2,ＦＣ町田ゼルビア,11,0.0
2024,0.2,ＦＣ町田ゼルビア,12,0.0
2024,0.2,ＦＣ町田ゼルビア,13,0.0
2024,0.2,ＦＣ町田ゼルビア,14,0.0
2024,0.2,ＦＣ町田ゼルビア,15,0.0
2024,0.2,ＦＣ町田ゼルビア,16,0.0
2024,0.2,ＦＣ町田ゼルビア,17,0.0
2024,0.2,ＦＣ町田ゼルビア,18,0.0
2024,0.2,ＦＣ町田ゼルビア,19,0.0
2024,0.2,ＦＣ町田ゼルビア,20,0.0
2024,0.3,アビスパ福岡,1,0.0001
2024,0.3,アビスパ福岡,2,0.0018
2024,0.3,アビスパ福岡,3,0.0045
2024,0.3,アビスパ福岡,4,0.0148
2024,0.3,アビスパ福岡,5,0.0331
2024,0.3,アビスパ福岡,6,0.0583
2024,0.3,アビスパ福岡,7,0.0867
2024,0.3,アビスパ福岡,8,0.1048
2024,0.3,アビスパ福岡,9,0.1239
2024,0.3,アビスパ福岡,10,0.1325
2024,0.3,アビスパ福岡,11,0.1333
2024,0.3,アビスパ福岡,12,0.1269
2024,0.3,アビスパ福岡,13,0.0945
2024,0.3,アビスパ福岡,14,0.0554
2024,0.3,アビスパ福岡,15,0.0215
2024,0.3,アビスパ福岡,16,0.0061
2024,0.3,アビスパ福岡,17,0.0017
2024,0.3,アビスパ福岡,18,0.0001
2024,0.3,アビスパ福岡,19,0.0
2024,0.3,アビスパ福岡,20,0.0
2024,0.3,アルビレックス新潟,1,0.0
2024,0.3,アルビレックス新潟,2,0.0
2024,0.3,アルビレックス新潟,3,0.0
2024,0.3,アルビレックス新潟,4,0.0001
2024,0.3,アルビレックス新潟,5,0.0006
2024,0.3,アルビレックス新潟,6,0.001
2024,0.3,アルビレックス新潟,7,0.0038
2024,0.3,アルビレックス新潟,8,0.006
2024,0.3,アルビレックス新潟,9,0.0141
2024,0.3,アルビレックス新潟,10,0.0209
2024,0.3,アルビレックス新潟,11,0.0396
2024,0.3,アルビレックス新潟,12,0.0655
2024,0.3,アルビレックス新潟,13,0.1224
2024,0.3,アルビレックス新潟,14,0.2025
2024,0.3,アルビレックス新潟,15,0.2382
2024,0.3,アルビレックス新潟,16,0.1798
2024,0.3,アルビレックス新潟,17,0.0802
2024,0.3,アルビレックス新潟,18,0.022
2024,0.3,アルビレックス新潟,19,0.0032
2024,0.3,アルビレックス新潟,20,0.0001
2024,0.3,ガンバ大阪,1,0.0138
2024,0.3,ガンバ大阪,2,0.0629
2024,0.3,ガンバ大阪,3,0.1256
2024,0.3,ガンバ大阪,4,0.1923
2024,0.3,ガンバ大阪,5,0.2201
2024,0.3,ガンバ大阪,6,0.1469
2024,0.3,ガンバ大阪,7,0.0931
2024,0.3,ガンバ大阪,8,0.0625
2024,0.3,ガンバ大阪,9,0.0386
2024,0.3,ガンバ大阪,10,0.0221
2024,0.3,ガンバ大阪,11,0.0133
2024,0.3,ガンバ大阪,12,0.0057
2024,0.3,ガンバ大阪,13,0.0023
2024,0.3,ガンバ大阪,14,0.0005
2024,0.3,ガンバ大阪,15,0.0003
2024,0.3,ガンバ大阪,16,0.0
2024,0.3,ガンバ大阪,17,0.0
2024,0.3,ガンバ大阪,18,0.0
2024,0.3,ガンバ大阪,19,0.0
2024,0.3,ガンバ大阪,20,0.0
2024,0.3,サガン鳥栖,1,0.0
2024,0.3,サガン鳥栖,2,0.0
2024,0.3,サガン鳥栖,3,0.0
2024,0.3,サガン鳥栖,4,0.0
2024,0.3,サガン鳥栖,5,0.0
2024,0.3,サガン鳥栖,6,0.0
2024,0.3,サガン鳥栖,7,0.0002
2024,0.3,サガン鳥栖,8,0.0004
2024,0.3,サガン鳥栖,9,0.0008
2024,0.3,サガン鳥栖,10,0.001
2024,0.3,サガン鳥栖,11,0.0032
2024,0.3,サガン鳥栖,12,0.0069
2024,0.3,サガン鳥栖,13,0.0176
2024,0.3,サガン鳥栖,14,0.0429
2024,0.3,サガン鳥栖,15,0.0989
2024,0.3,サガン鳥栖,16,0.1988
2024,0.3,サガン鳥栖,17,0.3565
2024,0.3,サガン鳥栖,18,0.2002
2024,0.3,サガン鳥栖,19,0.0635
2024,0.3,サガン鳥栖,20,0.0091
2024,0.3,サンフレッチェ広島,1,0.0502
2024,0.3,サンフレッチェ広島,2,0.1724
2024,0.3,サンフレッチェ広島,3,0.2391
2024,0.3,サンフレッチェ広島,4,0.2171
2024,0.3,サンフレッチェ広島,5,0.1443
2024,0.3,サンフレッチェ広島,6,0.0818
2024,0.3,サンフレッチェ広島,7,0.046
2024,0.3,サンフレッチェ広島,8,0.0238
2024,0.3,サンフレッチェ広島,9,0.0132
2024,0.3,サンフレッチェ広島,10,0.0076
2024,0.3,サンフレッチェ広島,11,0.0024
2024,0.3,サンフレッチェ広島,12,0.0014
2024,0.3,サンフレッチェ広島,13,0.0006
2024,0.3,サンフレッチェ広島,14,0.0
2024,0.3,サンフレッチェ広島,15,0.0001
2024,0.3,サンフレッチェ広島,16,0.0
2024,0.3,サンフレッチェ広島,17,0.0
2024,0.3,サンフレッチェ広島,18,0.0
2024,0.3,サンフレッチェ広島,19,0.0
2024,0.3,サンフレッチェ広島,20,0.0
2024,0.3,ジュビロ磐田,1,0.0
2024,0.3,ジュビロ磐田,2,0.0
2024,0.3,ジュビロ磐田,3,0.0
2024,0.3,ジュビロ磐田,4,0.0002
2024,0.3,ジュビロ磐田,5,0.0015
2024,0.3,ジュビロ磐田,6,0.0026
2024,0.3,ジュビロ磐田,7,0.0054
2024,0.3,ジュビロ磐田,8,0.0113
2024,0.3,ジュビロ磐田,9,0.0191
2024,0.3,ジュビロ磐田,10,0.0272
2024,0.3,ジュビロ磐田,11,0.0498
2024,0.3,ジュビロ磐田,12,0.0838
2024,0.3,ジュビロ磐田,13,0.1371
2024,0.3,ジュビロ磐田,14,0.2105
2024,0.3,ジュビロ磐田,15,0.2208
2024,0.3,ジュビロ磐田,16,0.1428
2024,0.3,ジュビロ磐田,17,0.0672
2024,0.3,ジュビロ磐田,18,0.0175
2024,0.3,ジュビロ磐田,19,0.0032
2024,0.3,ジュビロ磐田,20,0.0
2024,0.3,セレッソ大阪,1,0.0006
2024,0.3,セレッソ大阪,2,0.0052
2024,0.3,セレッソ大阪,3,0.0171
2024,0.3,セレッソ大阪,4,0.0391
2024,0.3,セレッソ大阪,5,0.0793
2024,0.3,セレッソ大阪,6,0.1177
2024,0.3,セレッソ大阪,7,0.1258
2024,0.3,セレッソ大阪,8,0.1379
2024,0.3,セレッソ大阪,9,0.1249
2024,0.3,セレッソ大阪,10,0.1113
2024,0.3,セレッソ大阪,11,0.0887
2024,0.3,セレッソ大阪,12,0.0718
2024,0.3,セレッソ大阪,13,0.0464
2024,0.3,セレッソ大阪,14,0.0232
2024,0.3,セレッソ大阪,15,0.008
2024,0.3,セレッソ大阪,16,0.0027
2024,0.3,セレッソ大阪,17,0.0003
2024,0.3,セレッソ大阪,18,0.0
2024,0.3,セレッソ大阪,19,0.0
2024,0.3,セレッソ大阪,20,0.0
2024,0.3,ヴィッセル神戸,1,0.0626
2024,0.3,ヴィッセル神戸,2,0.205
2024,0.3,ヴィッセル神戸,3,0.252
2024,0.3,ヴィッセル神戸,4,0.2123
2024,0.3,ヴィッセル神戸,5,0.1387
2024,0.3,ヴィッセル神戸,6,0.0663
2024,0.3,ヴィッセル神戸,7,0.0344
2024,0.3,ヴィッセル神戸,8,0.0149
2024,0.3,ヴィッセル神戸,9,0.008
2024,0.3,ヴィッセル神戸,10,0.0038
2024,0.3,ヴィッセル神戸,11,0.0015
2024,0.3,ヴィッセル神戸,12,0.0004
2024,0.3,ヴィッセル神戸,13,0.0
2024,0.3,ヴィッセル神戸,14,0.0001
2024,0.3,ヴィッセル神戸,15,0.0
2024,0.3,ヴィッセル神戸,16,0.0
2024,0.3,ヴィッセル神戸,17,0.0
2024,0.3,ヴィッセル神戸,18,0.0
2024,0.3,ヴィッセル神戸,19,0.0
2024,0.3,ヴィッセル神戸,20,0.0
2024,0.3,京都サンガF.C.,1,0.0
2024,0.3,京都サンガF.C.,2,0.0
2024,0.3,京都サンガF.C.,3,0.0
2024,0.3,京都サンガF.C.,4,0.0
2024,0.3,京都サンガF.C.,5,0.0
2024,0.3,京都サンガF.C.,6,0.0
2024,0.3,京都サンガF.C.,7,0.0
2024,0.3,京都サンガF.C.,8,0.0
2024,0.3,京都サンガF.C.,9,0.0
2024,0.3,京都サンガF.C.,10,0.0
2024,0.3,京都サンガF.C.,11,0.0001
2024,0.3,京都サンガF.C.,12,0.0001
2024,0.3,京都サンガF.C.,13,0.0
2024,0.3,京都サンガF.C.,14,0.0008
2024,0.3,京都サンガF.C.,15,0.005
2024,0.3,京都サンガF.C.,16,0.0182
2024,0.3,京都サンガF.C.,17,0.071
2024,0.3,京都サンガF.C.,18,0.2217
2024,0.3,京都サンガF.C.,19,0.4886
2024,0.3,京都サンガF.C.,20,0.1945
2024,0.3,北海道コンサドーレ札幌,1,0.0
2024,0.3,北海道コンサドーレ札幌,2,0.0
2024,0.3,北海道コンサドーレ札幌,3,0.0
2024,0.3,北海道コンサドーレ札幌,4,0.0
2024,0.3,北海道コンサドーレ札幌,5,0.0
2024,0.3,北海道コンサドーレ札幌,6,0.0
2024,0.3,北海道コンサドーレ札幌,7,0.0
2024,0.3,北海道コンサドーレ札幌,8,0.0
2024,0.3,北海道コンサドーレ札幌,9,0.0
2024,0.3,北海道コンサドーレ札幌,10,0.0
2024,0.3,北海道コンサドーレ札幌,11,0.0
2024,0.3,北海道コンサドーレ札幌,12,0.0
2024,0.3,北海道コンサドーレ札幌,13,0.0
2024,0.3,北海道コンサドーレ札幌,14,0.0
2024,0.3,北海道コンサドーレ札幌,15,0.0002
2024,0.3,北海道コンサドーレ札幌,16,0.0024
2024,0.3,北海道コンサドーレ札幌,17,0.007
2024,0.3,北海道コンサドーレ札幌,18,0.053
2024,0.3,北海道コンサドーレ札幌,19,0.2012
2024,0.3,北海道コンサドーレ札幌,20,0.7362
2024,0.3,名古屋グランパス,1,0.0
2024,0.3,名古屋グランパス,2,0.0014
2024,0.3,名古屋グランパス,3,0.0043
2024,0.3,名古屋グランパス,4,0.0133
2024,0.3,名古屋グランパス,5,0.0298
2024,0.3,名古屋グランパス,6,0.0549
2024,0.3,名古屋グランパス,7,0.0797
2024,0.3,名古屋グランパス,8,0.0974
2024,0.3,名古屋グランパス,9,0.1154
2024,0.3,名古屋グランパス,10,0.1307
2024,0.3,名古屋グランパス,11,0.131
2024,0.3,名古屋グランパス,12,0.1292
2024,0.3,名古屋グランパス,13,0.1063
2024,0.3,名古屋グランパス,14,0.0642
2024,0.3,名古屋グランパス,15,0.0298
2024,0.3,名古屋グランパス,16,0.0109
2024,0.3,名古屋グランパス,17,0.0016
2024,0.3,名古屋グランパス,18,0.0001
2024,0.3,名古屋グランパス,19,0.0
2024,0.3,名古屋グランパス,20,0.0
2024,0.3,川崎フロンターレ,1,0.0
2024,0.3,川崎フロンターレ,2,0.0001
2024,0.3,川崎フロンターレ,3,0.0004
2024,0.3,川崎フロンターレ,4,0.0019
2024,0.3,川崎フロンターレ,5,0.0062
2024,0.3,川崎フロンターレ,6,0.0167
2024,0.3,川崎フロンターレ,7,0.031
2024,0.3,川崎フロンターレ,8,0.041
2024,0.3,川崎フロンターレ,9,0.0635
2024,0.3,川崎フロンターレ,10,0.0901
2024,0.3,川崎フロンターレ,11,0.1102
2024,0.3,川崎フロンターレ,12,0.151
2024,0.3,川崎フロンターレ,13,0.1826
2024,0.3,川崎フロンターレ,14,0.1505
2024,0.3,川崎フロンターレ,15,0.0914
2024,0.3,川崎フロンターレ,16,0.0474
2024,0.3,川崎フロンターレ,17,0.0135
2024,0.3,川崎フロンターレ,18,0.0023
2024,0.3,川崎フロンターレ,19,0.0002
2024,0.3,川崎フロンターレ,20,0.0
2024,0.3,東京ヴェルディ,1,0.0001
2024,0.3,東京ヴェルディ,2,0.0009
2024,0.3,東京ヴェルディ,3,0.0042
2024,0.3,東京ヴェルディ,4,0.0126
2024,0.3,東京ヴェルディ,5,0.0348
2024,0.3,東京ヴェルディ,6,0.0593
2024,0.3,東京ヴェルディ,7,0.0876
2024,0.3,東京ヴェルディ,8,0.101
2024,0.3,東京ヴェルディ,9,0.1169
2024,0.3,東京ヴェルディ,10,0.127
2024,0.3,東京ヴェルディ,11,0.1326
2024,0.3,東京ヴェルディ,12,0.1208
2024,0.3,東京ヴェルディ,13,0.1007
2024,0.3,東京ヴェルディ,14,0.06
2024,0.3,東京ヴェルディ,15,0.0291
2024,0.3,東京ヴェルディ,16,0.01
2024,0.3,東京ヴェルディ,17,0.0019
2024,0.3,東京ヴェルディ,18,0.0005
2024,0.3,東京ヴェルディ,19,0.0
2024,0.3,東京ヴェルディ,20,0.0
2024,0.3,柏レイソル,1,0.0
2024,0.3,柏レイソル,2,0.0
2024,0.3,柏レイソル,3,0.0
2024,0.3,柏レイソル,4,0.0001
2024,0.3,柏レイソル,5,0.0
2024,0.3,柏レイソル,6,0.0001
2024,0.3,柏レイソル,7,0.0004
2024,0.3,柏レイソル,8,0.0018
2024,0.3,柏レイソル,9,0.0029
2024,0.3,柏レイソル,10,0.0051
2024,0.3,柏レイソル,11,0.0126
2024,0.3,柏レイソル,12,0.0266
2024,0.3,柏レイソル,13,0.0501
2024,0.3,柏レイソル,14,0.1077
2024,0.3,柏レイソル,15,0.2001
2024,0.3,柏レイソル,16,0.302
2024,0.3,柏レイソル,17,0.2051
2024,0.3,柏レイソル,18,0.0717
2024,0.3,柏レイソル,19,0.0132
2024,0.3,柏レイソル,20,0.0005
2024,0.3,横浜Ｆ・マリノス,1,0.0013
2024,0.3,横浜Ｆ・マリノス,2,0.0112
2024,0.3,横浜Ｆ・マリノス,3,0.033
2024,0.3,横浜Ｆ・マリノス,4,0.0628
2024,0.3,横浜Ｆ・マリノス,5,0.11
2024,0.3,横浜Ｆ・マリノス,6,0.1545
2024,0.3,横浜Ｆ・マリノス,7,0.1416
2024,0.3,横浜Ｆ・マリノス,8,0.1269
2024,0.3,横浜Ｆ・マリノス,9,0.0979
2024,0.3,横浜Ｆ・マリノス,10,0.0898
2024,0.3,横浜Ｆ・マリノス,11,0.0696
2024,0.3,横浜Ｆ・マリノス,12,0.05
2024,0.3,横浜Ｆ・マリノス,13,0.0302
2024,0.3,横浜Ｆ・マリノス,14,0.0146
2024,0.3,横浜Ｆ・マリノス,15,0.0058
2024,0.3,横浜Ｆ・マリノス,16,0.0006
2024,0.3,横浜Ｆ・マリノス,17,0.0001
2024,0.3,横浜Ｆ・マリノス,18,0.0001
2024,0.3,横浜Ｆ・マリノス,19,0.0
2024,0.3,横浜Ｆ・マリノス,20,0.0
2024,0.3,浦和レッズ,1,0.0
2024,0.3,浦和レッズ,2,0.0019
2024,0.3,浦和レッズ,3,0.0071
2024,0.3,浦和レッズ,4,0.022
2024,0.3,浦和レッズ,5,0.0445
2024,0.3,浦和レッズ,6,0.0897
2024,0.3,浦和レッズ,7,0.1122
2024,0.3,浦和レッズ,8,0.1285
2024,0.3,浦和レッズ,9,0.1327
2024,0.3,浦和レッズ,10,0.1271
2024,0.3,浦和レッズ,11,0.119
2024,0.3,浦和レッズ,12,0.0945
